provincename,Longitude,Latitude,Region.Name,Date/Time,production_in_division_X22.Utilities,production_in_division_X23.Construction,production_in_division_X31.33.Manufacturing,production_in_division_X48.49.Transportation.and.warehousing,production_in_division_X61.Educational.services,production_in_division_X62.Health.care.and.social.assistance,production_in_division_X72.Accommodation.and.food.services,production_in_division_X81.Other.services..except.public.administration.,production_in_division_X91.Public.administration,production_in_division_X11.Agriculture.forestry.fishing.hunting.21.Mining.quarrying.and.oil.and.gas.extraction,production_in_division_X41.Wholesale.trade.44.45.Retail.trade,production_in_division_X52.Finance.and.insurance.53.Real.estate.and.rental.and.leasing,production_in_division_X54.Professional..scientific.and.technical.services.55.56,production_in_division_X51.Information.culture.and.recreation.71,Population,GeoUID,Station Name,Climate ID,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
Ontario,-75.06,45.29,North Stormont (TP),2004-01-01,11.2393660144884,39.03959596339742,41.46055694508707,15.326866541126291,11.290784410263402,22.39746918215328,3.005938167905807,6.669538800271583,33.91952408861737,49.14089412083364,28.155486729463817,31.24931734557791,21.25708978435828,8.13847453808653,6873.0,3501042,ST. ALBERT,6107276,-10.9,-19.1,-15.0,5.0,-31.0,3.8,63.0,66.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-02-01,10.809049485409524,40.85413180695304,41.75243084081696,16.07328241261577,11.41904710650718,22.54002091014804,2.9902730638722166,6.492524015384312,34.47944156386098,44.65282339324944,29.202692554875192,31.272565639199087,21.2700872951656,8.12295279774384,6873.0,3501042,ST. ALBERT,6107276,-2.7,-15.1,-8.9,5.5,-32.5,0.2,61.0,61.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-03-01,10.28613738102749,40.41273227218637,42.60045175931875,15.65401750420018,11.84392903387159,22.05904788274729,2.979728430330439,6.646940209051222,33.7733354455023,46.66365268773624,28.59699902008016,31.421434638812627,20.80473948646449,8.124903846662326,6873.0,3501042,ST. ALBERT,6107276,4.2,-4.5,-0.2,15.0,-17.0,53.2,22.8,76.0,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-04-01,11.852747825365505,40.99612126351056,42.76990349877312,16.214310616993856,12.130727514182514,22.19962517370728,2.961429006392539,6.734695357515691,34.38031819785437,48.644091855702754,29.250680188258315,31.97569119318625,21.70276365249761,8.12423554221647,6873.0,3501042,ST. ALBERT,6107276,11.2,0.8,6.0,28.0,-9.5,56.8,9.0,65.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-05-01,10.841297647954958,41.29266676401388,42.11066478428232,16.205360679399686,11.742904834802356,22.14763433864375,2.9521243139782336,6.637049592556893,33.66341490763673,47.64755990041471,28.60007636125805,31.4519107443302,21.206843484209383,8.244162158695305,6873.0,3501042,ST. ALBERT,6107276,19.2,7.3,13.3,31.5,-3.0,102.1,0.0,102.1,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-06-01,10.95625530148851,40.54979382693348,42.67321547039895,15.82130988856294,11.759464063008885,22.053268258036564,2.9057270501737813,6.791483362125884,34.434147396711644,46.74673360559627,29.12854847761245,30.77613407951746,21.464121219719047,8.238212950246268,6873.0,3501042,ST. ALBERT,6107276,23.6,11.1,17.4,30.0,3.0,68.2,0.0,68.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-07-01,10.882482793604591,38.59968535789584,40.64400238262535,15.108197461804656,11.492598572523464,22.2617955948895,2.914123237578659,6.538073687539033,35.19012701436362,46.52217923243244,28.106273862105407,30.9571020078812,20.73450843276831,8.377326540939148,6873.0,3501042,ST. ALBERT,6107276,25.8,14.7,20.3,30.0,6.5,115.0,0.0,115.0,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-08-01,11.65739918161235,40.03186202920612,42.64616196820099,15.825078032162118,11.5746479693971,22.25569480225777,2.992391995310088,6.3380366392415874,33.37539935028914,48.21048140575866,29.21166858656328,30.54319056590157,21.27805721713764,8.555329868721849,6873.0,3501042,ST. ALBERT,6107276,23.9,12.6,18.3,28.5,2.0,66.0,0.0,66.0,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-09-01,10.630229654302424,41.14337899066276,42.75326914528674,15.687809737311074,11.434258282800508,22.280363606946946,2.8996231876079426,6.554561505962004,34.29979581710672,47.80299044720827,29.347047220629765,31.108803411006065,21.412377371906988,8.422480566111362,6873.0,3501042,ST. ALBERT,6107276,22.3,9.5,15.9,29.0,1.0,101.2,0.0,101.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-10-01,11.06358618205176,40.98734518786397,42.93204189270031,15.358010813822878,11.512904230426988,22.69502386009124,2.8715124200547133,6.684950559348366,34.34632476477899,44.50936812968735,29.83440240950771,31.42887019180937,21.36009564567807,7.867589848717327,6873.0,3501042,ST. ALBERT,6107276,14.1,2.3,8.3,25.0,-5.0,49.8,0.0,49.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-11-01,11.394085597252374,41.770765429439216,42.83509799981274,15.545047248802932,11.583889027988729,22.352979463741487,2.8747076028155383,6.923276230075247,35.229364558532374,44.81033381350224,30.52984837244788,30.98697755894478,21.44068309250391,7.970482087892406,6873.0,3501042,ST. ALBERT,6107276,6.4,-2.5,2.0,13.0,-9.5,112.4,0.0,112.4,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2004-12-01,10.904646361886044,42.081103317711744,42.57577320395662,16.093114951408086,11.384981356467817,22.063358967317807,3.0172781408409084,6.901968939009209,34.60299751405926,43.394778407114565,30.09135344770604,31.797956427357505,21.06381299053853,7.740576274881795,6873.0,3501042,ST. ALBERT,6107276,-3.2,-13.6,-8.4,7.0,-30.0,57.4,65.8,123.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-01-01,12.344292111497284,41.99168440176382,42.31098333925645,16.750486674839514,11.607431318148867,22.453389358559328,2.99771230490582,6.389980165279128,35.465329069619386,40.38236080670725,30.336513264124505,32.087755577030464,22.37440509104707,7.850748753333091,6873.0,3501042,ST. ALBERT,6107276,-6.8,-16.5,-11.7,12.0,-32.0,21.6,46.0,67.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-02-01,10.69748828808163,41.48037096755442,42.54283704559649,17.03695030592284,11.944580790159955,22.8200978060892,3.134684532495634,6.553464369062653,34.71251261455167,42.88709883933075,30.673555942251383,31.367064998417867,21.827844512626463,8.215349192062519,6873.0,3501042,ST. ALBERT,6107276,-2.0,-13.8,-7.9,6.5,-27.0,25.6,48.5,74.1,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-03-01,11.10046992479073,43.16113029563477,41.80889494383978,16.565455981913416,11.972686650085803,23.356458956747925,3.094193613991776,6.428776521403443,33.65575361170442,41.102515857995535,29.69542244248692,31.509589434352705,21.202874004069443,8.13185511462879,6873.0,3501042,ST. ALBERT,6107276,1.6,-9.9,-4.2,16.0,-19.0,6.0,29.0,35.0,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-04-01,10.925066954202212,40.978475370855335,43.06842770612381,16.69644449983425,12.129795789122158,22.34122271807083,3.069153805054943,6.7561276615145545,35.03096808263199,48.43146726729065,30.72816028819301,32.27311703624391,21.309071563028773,8.288030039071923,6873.0,3501042,ST. ALBERT,6107276,12.7,1.3,7.0,24.0,-4.0,145.7,0.0,145.7,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-05-01,11.55894423377828,44.245603938427145,43.232268813314015,16.672944749120447,12.357298784260392,22.6006201232055,3.041878541289626,6.728195394862157,35.26856365728659,51.00988588267331,30.44607064101869,32.92552052568299,21.07112209122408,8.30205320935084,6873.0,3501042,ST. ALBERT,6107276,17.1,5.1,11.1,29.5,-4.0,34.8,0.0,34.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-06-01,12.496876686041302,43.84937356943768,42.77177584433368,15.681990186628555,12.510558123896454,22.77428051185713,3.005425148601149,7.045011663214988,35.398751765670696,47.5647085448484,31.140925427461923,31.8326712479048,21.969687916036538,8.084354281143069,6873.0,3501042,ST. ALBERT,6107276,27.1,15.2,21.2,33.5,6.0,167.2,0.0,167.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-07-01,11.237464786854458,40.7510952934784,41.05861820824595,16.37367098355326,12.044115448549965,22.070859498311183,2.798843379516945,6.957613032454286,34.55116298043996,49.31108594328206,30.8367826658803,32.68496527401309,22.02435423700979,8.515824886361994,6873.0,3501042,ST. ALBERT,6107276,27.3,15.4,21.3,33.0,6.0,81.6,0.0,81.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-08-01,11.152609977528083,40.58120101047727,43.58120044369872,16.44756162048213,12.068297131909816,22.207965731126315,2.9118426680438647,6.79295236843056,36.08761369384546,55.25744784088424,31.22115177629284,33.15206342671544,21.96696873824356,8.838928525423183,6873.0,3501042,ST. ALBERT,6107276,27.2,14.6,20.9,33.0,4.5,103.9,0.0,103.9,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-09-01,10.909608690309796,40.82819574112655,43.44445381182093,16.4934795590809,12.319925539629487,22.833287346981777,2.787640596207747,6.938526582768106,35.252042666262746,59.07886857398773,30.38182552309516,33.16182841825449,22.37140807817729,8.496761121293826,6873.0,3501042,ST. ALBERT,6107276,22.9,11.0,17.0,31.0,1.0,118.6,0.0,118.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-10-01,11.76593779390466,42.0861504484979,43.1120326620368,16.89912766845909,12.939659237089025,23.29188610876108,2.828000175749483,6.752714017375574,36.13108190846988,51.059828808822026,30.82212162953661,33.06384659586785,22.67583789096305,8.661449021380607,6873.0,3501042,ST. ALBERT,6107276,13.5,5.2,9.4,27.5,-4.0,151.8,0.0,151.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-11-01,11.216713014182956,41.50575871220665,42.66224304979562,16.817878497229998,12.628478845693037,22.685718883107228,2.912557659826818,6.613698120531759,34.263836143419766,52.84258044366481,31.14943069383876,33.731772354420386,22.54439852162147,8.412813542876956,6873.0,3501042,ST. ALBERT,6107276,6.9,-2.5,2.2,19.0,-15.0,103.4,9.8,113.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2005-12-01,11.63783757604022,42.43637313361879,42.76561758752594,17.419416776378487,12.58809144217262,22.66675375211721,2.8879986426603885,6.5486118860298586,35.7900382828721,53.16216196770642,30.97417427570799,33.25347716541318,22.717837902043605,8.500145375045728,6873.0,3501042,ST. ALBERT,6107276,-2.6,-10.5,-6.6,3.0,-27.0,18.6,37.0,55.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-01-01,10.415041768686974,43.10245570224082,43.01277830063962,17.279372364800103,12.96491714204522,23.22023512746203,2.937153736728982,6.738341732697178,36.07359334769147,47.14774582199653,31.10285388441581,32.348550123904815,22.708640171311835,8.50777283935597,6873.0,3501042,ST. ALBERT,6107276,-1.3,-10.0,-5.6,10.0,-24.0,77.2,51.0,128.2,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-02-01,11.60029430791763,44.26168461338086,43.29515743056571,16.11835796119223,12.849438176953512,23.46708040826492,3.0385375299244024,6.96592339232037,36.248261518650686,45.130206910103496,30.99765012320648,33.60342432052198,22.562662178681432,8.885495270608544,6873.0,3501042,ST. ALBERT,6107276,-3.1,-11.2,-7.2,5.5,-21.0,35.6,29.0,64.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-03-01,11.08624290565256,42.94769160782441,42.51255901998831,16.370120701143815,12.603085995124502,23.59960506901256,2.9523053448469483,6.976088634636577,36.35011884554479,43.68637095964975,31.83365153828916,33.755261136286435,23.403203767967337,9.098571358261964,6873.0,3501042,ST. ALBERT,6107276,3.7,-5.4,-0.8,23.0,-18.0,44.6,0.0,44.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-04-01,10.82992401856782,44.23331983797197,41.66080534983872,15.869052923800384,12.830800566607277,23.28042955956699,3.0023119124008866,6.765839887015612,35.66803690537712,47.90811183062558,31.289035497825488,33.216602897499094,22.31389271141193,8.533596752171343,6873.0,3501042,ST. ALBERT,6107276,13.0,0.9,6.9,23.0,-6.5,67.6,2.0,69.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-05-01,11.368379693743536,42.767252861213976,41.97870828351921,16.371489924958727,12.710325699426434,23.17672951960565,3.059086169622221,7.119581468580729,35.71561523989199,45.95034100902674,32.598369524291485,34.09707563598493,22.894920865755505,8.612884706598862,6873.0,3501042,ST. ALBERT,6107276,19.5,8.9,14.2,31.5,-1.5,145.8,0.0,145.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-06-01,11.105070924366403,42.67696789744806,42.13212323143104,17.136176933168446,12.731787683857386,23.0904953972234,3.025694235444944,6.879156450485938,37.7637203965816,48.64111040330671,32.03517139671743,35.62994170025499,22.551619445755204,8.75973722174677,6873.0,3501042,ST. ALBERT,6107276,24.0,13.3,18.6,32.0,7.0,158.0,0.0,158.0,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-07-01,11.835657930389887,39.84205676568631,40.44208488707143,16.883147309541105,13.236902450624608,22.77877647076801,3.0190793364005857,6.74934925945298,37.84846558417835,44.02460224527364,32.54331157607349,35.04490339024336,22.528840544424707,8.442741589513702,6873.0,3501042,ST. ALBERT,6107276,27.4,16.2,21.8,31.0,11.5,135.8,0.0,135.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-08-01,11.072067427612591,41.35012043844233,41.44449230640061,17.513922302910125,12.539765242769942,23.42831376799343,2.904435764402026,6.643534515128494,38.12324429500496,48.19420660607137,32.94188273479105,33.99951414141372,22.206940078320976,8.71625137507624,6873.0,3501042,ST. ALBERT,6107276,25.2,12.6,18.9,35.0,3.5,64.8,0.0,64.8,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-09-01,11.65936807854515,42.57021963589536,40.8136394773512,17.594144708937183,12.549141229010935,23.18605635029069,2.855296912406133,6.893164153125017,37.54096223193551,54.52478148350472,32.31831469511966,33.55689062336252,22.33385832795556,8.449994464598253,6873.0,3501042,ST. ALBERT,6107276,19.4,9.1,14.3,26.5,1.0,140.4,0.0,140.4,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-10-01,11.123769648218568,42.53175765274345,40.04498022083226,17.369798735917144,12.52940525404222,23.46286666387471,2.9119074358733097,6.791032011106702,37.55967523830704,50.61773169707449,32.37583737897424,34.63042990533855,22.65775077092648,8.385725168984022,6873.0,3501042,ST. ALBERT,6107276,11.6,3.0,7.3,22.0,-4.5,149.6,0.0,149.6,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-11-01,11.1910764847759,40.951351697662886,38.91090773963454,17.08204314008233,12.066251710562335,22.65601826201493,2.944358643981602,6.7148124705071774,37.64103495203568,47.29381310860689,31.846219258297943,33.01121294458824,22.497224053913115,8.10828769103162,6873.0,3501042,ST. ALBERT,6107276,7.8,0.5,4.2,17.5,-5.5,114.4,0.0,114.4,0.0,0.0,0.0
Ontario,-75.06,45.29,North Stormont (TP),2006-12-01,11.991934751694496,42.94265324379245,40.18226625886176,17.343023165490603,12.43650717584795,23.704612599122857,3.047705166317799,6.777464575678862,37.87747113937578,47.53816108051495,32.427313244155,32.93399457202646,23.24340568561815,8.164965965807648,6873.0,3501042,ST. ALBERT,6107276,2.5,-5.0,-1.3,11.5,-17.0,67.6,18.0,85.6,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-01-01,4.314688333270079,4.5773217590710695,6.477600351865245,1.934753130845,2.391247185143873,3.4675085120676266,0.9063416358990118,0.4641587627621423,4.450415727074152,0.8353295614300502,5.364045215517929,6.822924942667241,2.7155387036502745,2.3198867133701744,1898.0,3510045,OMPAH-SEITZ,6105762,-4.0,-11.9,-8.0,6.5,-28.0,50.2,81.8,132.0,47.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-02-01,4.672857148370205,4.596087295821003,6.45726224842115,1.9208458707260307,2.368751747332194,3.4770593425449974,0.9153915162645274,0.4693382244997913,4.701575770341059,0.8572586189741692,5.364282030710425,6.6569856872200495,2.734514387323748,2.242867914610028,1898.0,3510045,OMPAH-SEITZ,6105762,1.8,-8.6,-3.4,9.0,-25.0,2.2,10.0,12.2,27.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-03-01,4.616483422754094,4.403034251309975,6.546274636211916,1.9967752480786272,2.353006470313304,3.480955270839034,0.9207020441386208,0.4740524570296895,4.66682159441972,0.8612344322960755,5.402307123764261,6.732277414388201,2.6910958249812365,2.286028358811296,1898.0,3510045,OMPAH-SEITZ,6105762,3.6,-6.0,-1.2,22.5,-21.5,64.4,67.4,131.8,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-04-01,5.006058109609547,4.550979590802269,6.623513455649245,2.000168378508373,2.498964015342094,3.481657933300362,0.9283607252441352,0.4791790608823937,4.760357588548923,0.8397193598320039,5.57857167327815,6.834054172409856,2.7166392173843885,2.232728911075131,1898.0,3510045,OMPAH-SEITZ,6105762,14.1,0.8,7.4,24.0,-3.0,35.6,0.0,35.6,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-05-01,4.787495203056548,4.223592885709231,6.433905360155379,1.9796730721926348,2.311142235121578,3.493185778328164,0.9311920308979128,0.4815724915305489,4.664813991365299,0.8022862124828378,5.5268051004322585,6.555805445073062,2.7286697543790024,2.21783045101622,1898.0,3510045,OMPAH-SEITZ,6105762,22.4,9.4,15.9,29.5,3.0,42.2,0.0,42.2,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-06-01,4.990069416508346,4.23833365021507,6.384680122932277,1.9262600276401909,2.31104195160446,3.5387716682672625,0.9533289883923708,0.4838119383169555,4.64292835123269,0.8537707386646206,5.479879777585853,6.58591877820072,2.713115171858737,2.210032543800115,1898.0,3510045,OMPAH-SEITZ,6105762,23.6,12.5,18.1,31.0,4.0,134.8,0.0,134.8,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-07-01,5.059682148281429,4.27948191738161,6.473098728924507,1.967090528880392,2.222969409472994,3.543983085508992,0.946729804442589,0.4995620892753026,4.691739447139723,0.8181115369862153,5.455607479599817,6.700889134589644,2.708798251341598,2.3087835421531806,1898.0,3510045,OMPAH-SEITZ,6105762,25.3,13.8,19.6,31.0,9.0,89.0,0.0,89.0,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-08-01,5.167119375452243,4.214236482520524,6.330425833417649,2.008522464103516,2.369341063542124,3.380192444322648,0.9651419679636905,0.496278257816004,4.6233383410629925,0.7577780722295351,5.490238202414047,6.729084801756057,2.7718478872003027,2.228649778393477,1898.0,3510045,OMPAH-SEITZ,6105762,25.0,13.4,19.2,29.5,6.5,81.3,0.0,81.3,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-09-01,5.177107783189009,4.26201506133463,6.564461947768897,1.926178227803493,2.221338515955125,3.4516111446157827,0.9684170800962016,0.4962023891813578,4.660425857812819,0.8966564810607535,5.557560335634613,6.813694867610833,2.7558393134741035,2.2389736677565737,1898.0,3510045,OMPAH-SEITZ,6105762,20.7,9.2,15.0,27.5,1.5,69.0,0.0,69.0,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-10-01,4.931749764320111,4.28676451106457,6.545832075603837,2.004530668547304,2.3406823754882136,3.4177802112476865,0.9851064148675,0.5075528942710127,4.74670340052375,0.8767696895038374,5.516393032536282,6.559699555090332,2.7820017956822243,2.3757001815205707,1898.0,3510045,OMPAH-SEITZ,6105762,13.6,3.1,8.4,22.0,-3.0,48.0,0.0,48.0,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-11-01,5.146571151235357,4.16432663555805,6.635228338989852,2.006284470064565,2.375712562428455,3.413672282449446,0.969397200688282,0.4993564261966576,4.729684270545666,0.8951001900877358,5.6037241475920405,6.917066095708752,2.825025221779687,2.3292437230641965,1898.0,3510045,OMPAH-SEITZ,6105762,5.1,-0.9,2.1,15.0,-8.0,55.4,5.6,61.0,0.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1998-12-01,4.995004363442319,4.285885938555014,6.6907884066784655,2.053438899740556,2.3337788024122594,3.4457705819268982,1.003050743531155,0.4939180755786223,4.7999725022548025,0.942262985306609,5.579816458948992,6.982145624621674,2.84066302965662,2.4210632561217835,1898.0,3510045,OMPAH-SEITZ,6105762,1.1,-6.9,-2.9,14.5,-28.0,31.8,19.8,51.6,10.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1999-01-01,4.80979992737435,4.365191120967048,6.735364807286127,2.081714309421108,2.2264986770621946,3.479352832263605,1.0480655683573243,0.4889653406162123,4.645018875574929,0.8624043044526195,5.565196031521471,6.639940819921442,2.7790704485742825,2.4457786598436053,1898.0,3510045,OMPAH-SEITZ,6105762,-5.8,-15.0,-10.5,9.0,-32.0,36.4,81.6,118.0,34.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1999-02-01,4.827887350371982,4.738847670003069,7.0201084323426,2.0450146410127825,2.3986191808069464,3.631659273549672,1.0900860331258877,0.5105215035880495,4.850511728470727,0.8783816430550339,5.958333139484699,7.091591381686637,3.000405080333827,2.622149149853281,1898.0,3510045,OMPAH-SEITZ,6105762,0.1,-10.7,-5.3,7.5,-23.5,13.6,21.8,35.4,27.0,0.0,0.0
Ontario,-76.78,45.05,North Frontenac (TP),1999-03-01,4.557664684963971,4.563729059216598,6.957051553622898,2.087423226023716,2.276195921689992,3.534842137327522,1.0975091302857474,0.5136857009821025,4.842547026217187,0.8252896702207361,5.8311378642755765,7.078846886513832,3.0454149173971867,2.621603435010761,1898.0,3510045,OMPAH-SEITZ,6105762,2.5,-8.3,-2.9,18.5,-19.5,1.0,112.6,113.6,38.0,0.0,0.0
